stamp,angular_velocity/x,angular_velocity/y,angular_velocity/z,linear_acceleration/x,linear_acceleration/y,linear_acceleration/z,pitch_deg,roll_deg,orientation/w,orientation/x,orientation/y,yaw_deg,orientation/z
1686731161.42105,0,0.000005772,0,-0.000022947,0,9.799981748,0.000134161,0,1,0,0.000001171,0,0
1686731161.46007,0,0.000003931,0,-0.000024761,0,9.79998757,0.000144765,0,1,0,0.000001263,0,0
1686731161.50054,0,0.000003044,0,-0.000026086,0,9.799990374,0.00015251,0,1,0,0.000001331,0,0
1686731161.54031,0,0.000000285,0,-0.000026676,0,9.799999098,0.000155964,0,1,0,0.000001361,0,0
1686731161.58026,0,-0.000001271,0,-0.000026409,0,9.800004018,0.0001544,0,1,0,0.000001347,0,0
1686731161.62039,0,-0.000003071,0,-0.000025503,0,9.800009712,0.000149106,0,1,0,0.000001301,0,0
1686731161.66014,0,-0.000004041,0,-0.000024063,0,9.800012778,0.000140685,0,1,0,0.000001228,0,0
1686731161.6999,0,-0.000004508,0,-0.000022365,0,9.800014255,0.000130758,0,1,0,0.000001141,0,0
1686731161.74136,0,-0.000005386,0,-0.000020404,0,9.800017031,0.00011929,0,1,0,0.000001041,0,0
1686731161.77773,0,-0.000005872,0,-0.000018174,0,9.800018569,0.000106254,0,1,0,0.000000927,0,0
1686731161.81784,0,-0.000006125,0,-0.000015811,0,9.800019367,0.000092437,0,1,0,0.000000807,0,0
1686731161.85893,0,-0.000006246,0,-0.00001338,0,9.800019752,0.000078227,0,1,0,0.000000683,0,0
1686731161.9011,0,-0.000006305,0,-0.000010917,0,9.800019937,0.000063828,0,1,0,0.000000557,0,0
1686731161.94109,0,-0.000005875,0,-0.000008537,0,9.800018579,0.000049911,0,1,0,0.000000436,0,0
1686731161.98017,0,-0.000005624,0,-0.000006295,0,9.800017784,0.000036804,0,1,0,0.000000321,0,0
1686731162.02112,0,-0.000005001,0,-0.000004227,0,9.800015813,0.000024716,0,1,0,0.000000216,0,0
1686731162.06103,0,-0.000004652,0,-0.000002352,0,9.800014709,0.000013753,0,1,0,0.00000012,0,0
1686731162.10106,0,-0.000004483,0,-0.00000057,0,9.800014178,0.000003332,0,1,0,0.000000029,0,0
1686731162.14032,0,-0.000003593,0,0.000000995,0,9.800011361,-0.000005816,0,1,0,-0.000000051,0,0
1686731162.18215,0,-0.000003085,0,0.000002279,0,9.800009755,-0.000013326,0,1,0,-0.000000116,0,0
1686731162.21842,0,-0.000002298,0,0.000003313,0,9.800007266,-0.000019369,0,1,0,-0.000000169,0,0
1686731162.25824,0,-0.000001866,0,0.000004108,0,9.8000059,-0.000024019,0,1,0,-0.00000021,0,0
1686731162.3004,0,-0.000001658,0,0.000004789,0,9.800005242,-0.000027998,0,1,0,-0.000000244,0,0
1686731162.34021,0,-0.000000921,0,0.000005278,0,9.800002914,-0.00003086,0,1,0,-0.000000269,0,0
1686731162.38035,0,-0.000000505,0,0.000005538,0,9.800001597,-0.000032378,0,1,0,-0.000000283,0,0
1686731162.42044,0,0.000000025,0,0.000005617,0,9.79999992,-0.000032837,0,1,0,-0.000000287,0,0
1686731162.46037,0,0.000000313,0,0.000005537,0,9.799999011,-0.00003237,0,1,0,-0.000000282,0,0
1686731162.5012,0,0.000000451,0,0.00000538,0,9.799998573,-0.000031456,0,1,0,-0.000000275,0,0
1686731162.54098,0,0.000000795,0,0.000005128,0,9.799997487,-0.000029981,0,1,0,-0.000000262,0,0
1686731162.57987,0,0.000000987,0,0.00000477,0,9.799996879,-0.000027885,0,1,0,-0.000000243,0,0
1686731162.62044,0,0.000001162,0,0.000004342,0,9.799996324,-0.000025388,0,1,0,-0.000000222,0,0
1686731162.66122,0,0.000001255,0,0.000003864,0,9.799996031,-0.000022592,0,1,0,-0.000000197,0,0
1686731162.70151,0,0.0000013,0,0.000003361,0,9.79999589,-0.000019652,0,1,0,-0.000000171,0,0
1686731162.74121,0,0.000001302,0,0.000002851,0,9.799995884,-0.000016667,0,1,0,-0.000000145,0,0
1686731162.78129,0,0.000001301,0,0.000002341,0,9.799995887,-0.000013686,0,1,0,-0.000000119,0,0
1686731162.82011,0,0.000001225,0,0.000001847,0,9.799996126,-0.000010799,0,1,0,-0.000000094,0,0
1686731162.86108,0,0.000001182,0,0.000001377,0,9.799996263,-0.000008053,0,1,0,-0.00000007,0,0
1686731162.90102,0,0.000001161,0,0.000000919,0,9.79999633,-0.000005375,0,1,0,-0.000000047,0,0
1686731162.94022,0,0.000000993,0,0.000000501,0,9.79999686,-0.000002927,0,1,0,-0.000000026,0,0
1686731162.98026,0,0.000000897,0,0.000000135,0,9.799997164,-0.000000788,0,1,0,-0.000000007,0,0
1686731163.02104,0,0.00000073,0,-0.00000018,0,9.799997692,0.000001051,0,1,0,0.000000009,0,0
1686731163.06052,0,0.000000638,0,-0.000000443,0,9.799997983,0.000002592,0,1,0,0.000000023,0,0
1686731163.10136,0,0.000000593,0,-0.000000683,0,9.799998123,0.00000399,0,1,0,0.000000035,0,0
1686731163.14096,0,0.000000414,0,-0.000000876,0,9.799998691,0.000005122,0,1,0,0.000000045,0,0
1686731163.18047,0,0.000000312,0,-0.000001014,0,9.799999014,0.000005926,0,1,0,0.000000052,0,0
1686731163.2212,0,0.000000172,0,-0.000001104,0,9.799999458,0.000006456,0,1,0,0.000000056,0,0
1686731163.26109,0,0.000000095,0,-0.000001153,0,9.7999997,0.00000674,0,1,0,0.000000059,0,0
1686731163.3011,0,0.000000058,0,-0.000001181,0,9.799999816,0.000006905,0,1,0,0.00000006,0,0
1686731163.34113,0,-0.00000005,0,-0.00000118,0,9.800000159,0.0000069,0,1,0,0.00000006,0,0
1686731163.3811,0,-0.000000111,0,-0.000001146,0,9.800000351,0.000006698,0,1,0,0.000000058,0,0
1686731163.42033,0,-0.000000178,0,-0.000001087,0,9.800000563,0.000006355,0,1,0,0.000000055,0,0
1686731163.46095,0,-0.000000214,0,-0.000001008,0,9.800000677,0.000005895,0,1,0,0.000000051,0,0
1686731163.49878,0,-0.000000231,0,-0.00000092,0,9.800000732,0.00000538,0,1,0,0.000000047,0,0
1686731163.53776,0,-0.00000026,0,-0.000000823,0,9.800000821,0.000004809,0,1,0,0.000000042,0,0
1686731163.57755,0,-0.000000273,0,-0.000000717,0,9.800000864,0.000004194,0,1,0,0.000000037,0,0
1686731163.61907,0,-0.000000274,0,-0.00000061,0,9.800000867,0.000003567,0,1,0,0.000000031,0,0
1686731163.66039,0,-0.000000275,0,-0.000000502,0,9.800000868,0.000002938,0,1,0,0.000000026,0,0
1686731163.69987,0,-0.000000275,0,-0.000000395,0,9.800000869,0.000002308,0,1,0,0.00000002,0,0
1686731163.74037,0,-0.000000249,0,-0.000000293,0,9.800000789,0.00000171,0,1,0,0.000000015,0,0
1686731163.78019,0,-0.000000235,0,-0.000000198,0,9.800000742,0.00000116,0,1,0,0.00000001,0,0
1686731163.82017,0,-0.000000204,0,-0.000000113,0,9.800000644,0.000000662,0,1,0,0.000000006,0,0
1686731163.86023,0,-0.000000186,0,-0.000000038,0,9.800000589,0.00000022,0,1,0,0.000000002,0,0
1686731163.90014,0,-0.000000178,0,0.000000033,0,9.800000563,-0.000000195,0,1,0,-0.000000002,0,0
1686731163.94098,0,-0.000000138,0,0.000000095,0,9.800000437,-0.000000553,0,1,0,-0.000000005,0,0
1686731163.98033,0,-0.000000115,0,0.000000143,0,9.800000365,-0.000000837,0,1,0,-0.000000007,0,0
1686731164.02018,0,-0.000000081,0,0.000000181,0,9.800000257,-0.000001057,0,1,0,-0.000000009,0,0
1686731164.06099,0,-0.000000063,0,0.000000208,0,9.800000199,-0.000001217,0,1,0,-0.000000011,0,0
1686731164.10028,0,-0.000000054,0,0.000000231,0,9.80000017,-0.000001348,0,1,0,-0.000000012,0,0
1686731164.13831,0,-0.000000024,0,0.000000245,0,9.800000075,-0.000001433,0,1,0,-0.000000013,0,0
1686731164.17757,0,-0.000000007,0,0.00000025,0,9.800000022,-0.000001463,0,1,0,-0.000000013,0,0
1686731164.21799,0,0.000000015,0,0.000000248,0,9.799999952,-0.000001448,0,1,0,-0.000000013,0,0
1686731164.25916,0,0.000000026,0,0.000000239,0,9.799999918,-0.000001398,0,1,0,-0.000000012,0,0
1686731164.30112,0,0.000000031,0,0.000000228,0,9.799999902,-0.000001331,0,1,0,-0.000000012,0,0
1686731164.34039,0,0.578484319,0,-0.123658044,0,7.969891763,0.722986946,0,0.999980097,0,0.006309209,0,0
1686731164.38115,0,0.913576486,0,-0.431975397,0,6.90149231,2.526366221,0,0.999756981,0,0.022044918,0,0
1686731164.4212,0,1.074986902,0,-0.828595556,0,6.365500995,4.850181217,0,0.999104396,0,0.042313179,0,0
1686731164.46023,0,1.087110532,0,-1.252470614,0,6.28189031,7.342661625,0,0.997947783,0,0.064032971,0,0
1686731164.50028,0,1.086550996,0,-1.673671792,0,6.220049262,9.833337897,0,0.996320404,0,0.085706784,0,0
1686731164.54108,0,0.953557592,0,-2.063837686,0,6.564803978,12.15726302,0,0.994377506,0,0.105893225,0,0
1686731164.57786,0,0.87655552,0,-2.409468627,0,6.727270181,14.23290779,0,0.992296402,0,0.123886444,0,0
1686731164.61735,0,0.839465652,0,-2.732299818,0,6.756781185,16.188962184,0,0.990037225,0,0.140805869,0,0
1686731164.65988,0,0.59238512,0,-2.989416743,0,7.459633331,17.76072232,0,0.988012837,0,0.154371742,0,0
1686731164.70024,0,0.473370895,0,-3.18227709,0,7.772002445,18.948742507,0,0.98635933,0,0.164606418,0,0
1686731164.73979,0,0.29634332,0,-3.320004613,0,8.28337738,19.802317755,0,0.985105848,0,0.171949025,0,0
1686731164.78044,0,0.199400526,0,-3.406917373,0,8.558178605,20.343317659,0,0.984283082,0,0.17659789,0,0
1686731164.82028,0,0.152705687,0,-3.469454091,0,8.682411175,20.73375755,0,0.98367566,0,0.179950538,0,0
1686731164.85987,0,0.01565347,0,-3.497389854,0,9.105184751,20.908495603,0,0.983400114,0,0.181450312,0,0
1686731164.90049,0,-0.061532472,0,-3.485541659,0,9.353785748,20.834360447,0,0.983517298,0,0.180814062,0,0
1686731164.93993,0,-0.150032457,0,-3.444238326,0,9.649258853,20.576206158,0,0.983922143,0,0.178597917,0,0
1686731164.98101,0,-0.19766511,0,-3.378218038,0,9.824400357,20.164468028,0,0.984557509,0,0.175061448,0,0
1686731165.02139,0,-0.220608478,0,-3.300111815,0,9.925261037,19.67875263,0,0.98529069,0,0.170886677,0,0
1686731165.06038,0,-0.275845501,0,-3.207087689,0,10.13267741,19.102179602,0,0.986138039,0,0.165926996,0,0
1686731165.10005,0,-0.30676038,0,-3.097568053,0,10.267645707,18.425926448,0,0.987100067,0,0.160104524,0,0
1686731165.13993,0,-0.342952119,0,-2.975456202,0,10.421889563,17.675037574,0,0.98812799,0,0.153632921,0,0
1686731165.18007,0,-0.362461807,0,-2.842538012,0,10.524902953,16.861242785,0,0.989194118,0,0.146611718,0,0
1686731165.22169,0,-0.371859093,0,-2.704065366,0,10.59547745,16.017147924,0,0.990247231,0,0.139321287,0,0
1686731165.26029,0,-0.399174073,0,-2.557894053,0,10.722594069,15.129976501,0,0.991296173,0,0.131650663,0,0
1686731165.30036,0,-0.414553131,0,-2.402887754,0,10.811781038,14.193217724,0,0.992339252,0,0.123542744,0,0
1686731165.34007,0,-0.43322233,0,-2.240918933,0,10.910319517,13.218499068,0,0.993354198,0,0.115097514,0,0
1686731165.38109,0,-0.443312917,0,-2.072862881,0,10.98014766,12.2112449,0,0.994327512,0,0.106361645,0,0
1686731165.42102,0,-0.448173277,0,-1.901536752,0,11.030996726,11.188319263,0,0.995237342,0,0.097481452,0,0
1686731165.46106,0,-0.454802128,0,-1.727431423,0,11.084763398,10.152486147,0,0.996077839,0,0.088481294,0,0
1686731165.50135,0,-0.458413175,0,-1.550795152,0,11.126149489,9.105009779,0,0.996845017,0,0.079372621,0,0
1686731165.5409,0,-0.452874148,0,-1.374231363,0,11.135282775,8.061021902,0,0.997526762,0,0.070287683,0,0
1686731165.5787,0,-0.449496416,0,-1.199060175,0,11.147801514,7.02792499,0,0.998119892,0,0.061291775,0,0
1686731165.61766,0,-0.447869455,0,-1.024391521,0,11.162600824,6.00007396,0,0.998629501,0,0.052336601,0,0
1686731165.65759,0,-0.41662576,0,-0.857221106,0,11.079923119,5.018163298,0,0.999041295,0,0.043777741,0,0
1686731165.7004,0,-0.40157652,0,-0.69807774,0,11.045001953,4.084776546,0,0.999364734,0,0.035638851,0,0
1686731165.74107,0,-0.36602841,0,-0.548780999,0,10.942106065,3.210131768,0,0.999607642,0,0.02801002,0,0
1686731165.78117,0,-0.346146307,0,-0.410311973,0,10.886017377,2.3995937,0,0.999780758,0,0.020938875,0,0
1686731165.82042,0,-0.336569638,0,-0.277040287,0,10.860409981,1.619934097,0,0.99990008,0,0.014136121,0,0
1686731165.86027,0,-0.283770682,0,-0.156560693,0,10.696111035,0.9153723,0,0.999968095,0,0.007988045,0,0
1686731165.89963,0,-0.253640076,0,-0.052674243,0,10.601938784,0.30796187,0,0.999996389,0,0.002687471,0,0
1686731165.94112,0,-0.204603399,0,0.035834087,0,10.446947243,-0.209504747,0,0.999998329,0,-0.001828273,0,0
1686731165.98028,0,-0.177617261,0,0.109457733,0,10.361063801,-0.639958828,0,0.999984406,0,-0.005584665,0,0
1686731166.02103,0,-0.16461877,0,0.17590775,0,10.31899138,-1.02850132,0,0.999959722,0,-0.008975247,0,0
1686731166.06031,0,-0.114446716,0,0.229513425,0,10.159224351,-1.341974796,0,0.999931428,0,-0.011710672,0,0
1686731166.1002,0,-0.085998297,0,0.267429156,0,10.068300919,-1.563720849,0,0.999906894,0,-0.013645615,0,0
1686731166.14106,0,-0.047366464,0,0.292460614,0,9.945421001,-1.710127254,0,0.999888644,0,-0.014923122,0,0
1686731166.18123,0,-0.02632766,0,0.305893156,0,9.878480197,-1.788697351,0,0.999878177,0,-0.015608695,0,0
1686731166.22017,0,-0.01619384,0,0.313739249,0,9.846186074,-1.834592538,0,0.999871845,0,-0.016009156,0,0
1686731166.26041,0,0.01309406,0,0.313679811,0,9.753571505,-1.834244852,0,0.999871894,0,-0.016006122,0,0
1686731166.29833,0,0.029581212,0,0.30453225,0,9.701723224,-1.780736941,0,0.999879259,0,-0.015539236,0,0
1686731166.33731,0,0.048578501,0,0.288312677,0,9.642139342,-1.685865655,0,0.999891781,0,-0.014711423,0,0
1686731166.3774,0,0.057728979,0,0.267047744,0,9.61380577,-1.561490091,0,0.99990716,0,-0.01362615,0,0
1686731166.41791,0,0.062136514,0,0.243351559,0,9.600485195,-1.422903121,0,0.999922908,0,-0.012416853,0,0
1686731166.45921,0,0.069349534,0,0.217242874,0,9.578289341,-1.270216269,0,0.999938565,0,-0.011084501,0,0
1686731166.50042,0,0.072823849,0,0.189216925,0,9.567883914,-1.106327034,0,0.999953395,0,-0.009654375,0,0
1686731166.54045,0,0.073006627,0,0.16058526,0,9.567816991,-0.938905044,0,0.999966434,0,-0.008193401,0,0
1686731166.58048,0,0.072949304,0,0.131983834,0,9.568425244,-0.771667885,0,0.999977326,0,-0.006734022,0,0
1686731166.62013,0,0.072921693,0,0.10339651,0,9.568855894,-0.604519753,0,0.999986085,0,-0.005275406,0,0
1686731166.66134,0,0.066037957,0,0.076284317,0,9.590872737,-0.446001384,0,0.999992426,0,-0.003892086,0,0
1686731166.70025,0,0.062052294,0,0.0513696,0,9.603638781,-0.300334159,0,0.999996565,0,-0.002620907,0,0
1686731166.74037,0,0.053739214,0,0.02888002,0,9.63001913,-0.168847515,0,0.999998914,0,-0.001473472,0,0
1686731166.77996,0,0.049111603,0,0.00894241,0,9.644691396,-0.052281877,0,0.999999896,0,-0.000456245,0,0
1686731166.81995,0,0.046882608,0,-0.00976595,0,9.651739309,0.057096718,0,0.999999876,0,0.000498263,0,0
1686731166.86047,0,0.036273711,0,-0.025843783,0,9.685258376,0.151096062,0,0.999999131,0,0.001318562,0,0
1686731166.90045,0,0.030233887,0,-0.038590618,0,9.704316073,0.225620942,0,0.999998062,0,0.001968913,0,0
1686731166.94007,0,0.021247399,0,-0.048433832,0,9.732690139,0.283169945,0,0.999996947,0,0.002471121,0,0
1686731166.98115,0,0.016326242,0,-0.055563031,0,9.748214376,0.324851449,0,0.999995982,0,0.00283486,0,0
1686731167.02109,0,0.013955855,0,-0.06138496,0,9.75567546,0.358890012,0,0.999995096,0,0.003131901,0,0
1686731167.06023,0,0.006040156,0,-0.065129147,0,9.780682928,0.380780891,0,0.999994479,0,0.003322934,0,0
1686731167.10139,0,0.001566834,0,-0.066406352,0,9.794820242,0.388248247,0,0.99999426,0,0.003388099,0,0
1686731167.13973,0,-0.003904719,0,-0.065786236,0,9.812126996,0.38462265,0,0.999994367,0,0.00335646,0,0
1686731167.18124,0,-0.006863655,0,-0.063534305,0,9.821498831,0.371456429,0,0.999994746,0,0.003241563,0,0
1686731167.22001,0,-0.008288894,0,-0.060496368,0,9.826025056,0.353694751,0,0.999995237,0,0.003086564,0,0
1686731167.26007,0,-0.011479997,0,-0.056544418,0,9.836139811,0.330589233,0,0.999995839,0,0.002884931,0,0
1686731167.30088,0,-0.013261295,0,-0.051610089,0,9.841799999,0.301740199,0,0.999996533,0,0.002633177,0,0
1686731167.34042,0,-0.014649275,0,-0.046089271,0,9.846216695,0.269462289,0,0.999997235,0,0.0023515,0,0
1686731167.38015,0,-0.015369506,0,-0.040171234,0,9.848520312,0.234862105,0,0.9999979,0,0.002049557,0,0
1686731167.42138,0,-0.015716422,0,-0.034061861,0,9.849640495,0.199143347,0,0.99999849,0,0.001737853,0,0
1686731167.45969,0,-0.015203722,0,-0.028005642,0,9.848038374,0.163735436,0,0.999998979,0,0.001428861,0,0
1686731167.50031,0,-0.014890479,0,-0.022122165,0,9.847062861,0.129337526,0,0.999999363,0,0.001128683,0,0
1686731167.54019,0,-0.013664952,0,-0.016551621,0,9.843198394,0.096769234,0,0.999999643,0,0.000844471,0,0
1686731167.58152,0,-0.012969857,0,-0.011364416,0,9.841007699,0.066442166,0,0.999999832,0,0.000579817,0,0
1686731167.62032,0,-0.011344502,0,-0.006637739,0,9.835872218,0.038807598,0,0.999999943,0,0.00033866,0,0
1686731167.66027,0,-0.010435769,0,-0.002412226,0,9.833000501,0.0141031,0,0.999999992,0,0.000123073,0,0
1686731167.70033,0,-0.009998057,0,0.001571889,0,9.831616505,-0.009190064,0,0.999999997,0,-0.000080198,0,0
1686731167.74014,0,-0.007808982,0,0.005016834,0,9.824692884,-0.029330962,0,0.999999967,0,-0.000255961,0,0
1686731167.78101,0,-0.006561661,0,0.007773882,0,9.820746709,-0.045450068,0,0.999999921,0,-0.000396627,0,0
1686731167.82037,0,-0.00596086,0,0.010199588,0,9.818844587,-0.059631986,0,0.999999865,0,-0.000520387,0,0
1686731167.86095,0,-0.003836494,0,0.012073427,0,9.812124621,-0.070587404,0,0.99999981,0,-0.000615991,0,0
1686731167.90029,0,-0.002634311,0,0.013284263,0,9.808321419,-0.077666573,0,0.99999977,0,-0.000677769,0,0
1686731167.9414,0,-0.001052029,0,0.013961286,0,9.803316863,-0.081624798,0,0.999999746,0,-0.000712311,0,0
1686731167.98024,0,-0.00019206,0,0.014164037,0,9.800597111,-0.082810188,0,0.999999739,0,-0.000722655,0,0
1686731168.02042,0,0.000222164,0,0.014138345,0,9.799287258,-0.082659979,0,0.99999974,0,-0.000721344,0,0
1686731168.06103,0,0.001340834,0,0.013806128,0,9.795750187,-0.080717667,0,0.999999752,0,-0.000704394,0,0
1686731168.10033,0,0.001969295,0,0.013127316,0,9.793763749,-0.07674898,0,0.999999776,0,-0.000669761,0,0
1686731168.14014,0,0.002608692,0,0.012209583,0,9.791742985,-0.071383444,0,0.999999806,0,-0.000622938,0,0
1686731168.18053,0,0.002949503,0,0.011103893,0,9.79066656,-0.064919016,0,0.99999984,0,-0.000566525,0,0
1686731168.22128,0,0.003113663,0,0.00990767,0,9.790148725,-0.057925281,0,0.999999872,0,-0.000505493,0,0
1686731168.26044,0,0.003273589,0,0.008650554,0,9.789644186,-0.05057554,0,0.999999903,0,-0.000441355,0,0
1686731168.34052,0,0.003267885,0,0.006048218,0,9.789664175,-0.035360958,0,0.999999952,0,-0.000308583,0,0
1686731168.38126,0,0.00321141,0,0.004780975,0,9.789843463,-0.027952009,0,0.99999997,0,-0.000243927,0,0
1686731168.4204,0,0.003184208,0,0.003528733,0,9.789930014,-0.020630769,0,0.999999984,0,-0.000180037,0,0
1686731168.46022,0,0.002807246,0,0.002361502,0,9.791122424,-0.013806539,0,0.999999993,0,-0.000120485,0,0
1686731168.50017,0,0.002590193,0,0.001313975,0,9.791809004,-0.007682163,0,0.999999998,0,-0.00006704,0,0
1686731168.5403,0,0.002180919,0,0.000389248,0,9.79310332,-0.002275743,0,1,0,-0.00001986,0,0
1686731168.57976,0,0.001954069,0,-0.000410371,0,9.793820682,0.002399235,0,1,0,0.000020937,0,0
1686731168.6178,0,0.001844801,0,-0.001149728,0,9.794166158,0.006721896,0,0.999999998,0,0.00005866,0,0
1686731168.65782,0,0.001324589,0,-0.001746073,0,9.795811126,0.01020843,0,0.999999996,0,0.000089085,0,0
1686731168.69791,0,0.001074017,0,-0.002204227,0,9.796603413,0.012887032,0,0.999999994,0,0.000112461,0,0
1686731168.78049,0,0.000480684,0,-0.002744638,0,9.798479558,0.016046549,0,0.99999999,0,0.000140033,0,0
1686731168.8206,0,0.000387777,0,-0.002910417,0,9.798773309,0.017015779,0,0.999999989,0,0.000148491,0,0
1686731168.86047,0,0.000077556,0,-0.002994766,0,9.799754288,0.017508925,0,0.999999988,0,0.000152794,0,0
1686731168.90038,0,-0.000097755,0,-0.002982431,0,9.800308676,0.017436806,0,0.999999988,0,0.000152165,0,0
1686731168.94116,0,-0.000305548,0,-0.002897156,0,9.800965799,0.016938247,0,0.999999989,0,0.000147814,0,0
1686731168.98156,0,-0.000417664,0,-0.00275005,0,9.801320384,0.016078188,0,0.99999999,0,0.000140309,0,0
1686731169.02014,0,-0.000538955,0,-0.002558776,0,9.801703992,0.014959905,0,0.999999991,0,0.00013055,0,0
1686731169.06038,0,-0.000603939,0,-0.002331664,0,9.801909546,0.013632092,0,0.999999993,0,0.000118962,0,0
1686731169.10049,0,-0.00063524,0,-0.002087289,0,9.802008584,0.012203353,0,0.999999994,0,0.000106494,0,0
1686731169.1416,0,-0.000667426,0,-0.001830942,0,9.802110416,0.010704617,0,0.999999996,0,0.000093415,0,0
1686731169.18024,0,-0.000684598,0,-0.001565125,0,9.802164763,0.009150515,0,0.999999997,0,0.000079853,0,0
1686731169.22036,0,-0.000692869,0,-0.001294746,0,9.802190958,0.007569745,0,0.999999998,0,0.000066058,0,0
1686731169.26075,0,-0.000651315,0,-0.001031905,0,9.802059584,0.006033043,0,0.999999999,0,0.000052648,0,0
1686731169.30117,0,-0.000626859,0,-0.000782552,0,9.801982271,0.004575195,0,0.999999999,0,0.000039926,0,0
1686731169.33991,0,-0.000562423,0,-0.000550951,0,9.801778523,0.00322114,0,1,0,0.00002811,0,0
1686731169.38017,0,-0.000526252,0,-0.000339299,0,9.801664148,0.001983714,0,1,0,0.000017311,0,0
1686731169.42109,0,-0.000508829,0,-0.000137256,0,9.801609057,0.000802466,0,1,0,0.000007003,0,0
1686731169.46034,0,-0.000413018,0,0.000041472,0,9.801306077,-0.000242464,0,1,0,-0.000002116,0,0
1686731169.50016,0,-0.000358344,0,0.000190046,0,9.801133181,-0.001111106,0,1,0,-0.000009696,0,0
1686731169.54027,0,-0.000272331,0,0.000311339,0,9.80086118,-0.001820247,0,1,0,-0.000015885,0,0
1686731169.58038,0,-0.000225081,0,0.000406574,0,9.80071176,-0.00237704,0,1,0,-0.000020744,0,0
1686731169.62112,0,-0.000202322,0,0.000489258,0,9.800639787,-0.002860451,0,1,0,-0.000024962,0,0
1686731169.66031,0,-0.000120035,0,0.000550649,0,9.80037957,-0.003219372,0,1,0,-0.000028094,0,0
1686731169.70159,0,-0.000073445,0,0.000586345,0,9.800232236,-0.003428069,0,1,0,-0.000029916,0,0
1686731169.74002,0,-0.000013249,0,0.000601593,0,9.800041877,-0.00351722,0,1,0,-0.000030694,0,0
1686731169.78055,0,0.000019428,0,0.000598821,0,9.799938545,-0.003501011,0,1,0,-0.000030552,0,0
1686731169.81996,0,0.000035167,0,0.000587368,0,9.799888773,-0.003434053,0,1,0,-0.000029968,0,0
1686731169.86062,0,0.00007567,0,0.000564697,0,9.799760694,-0.003301504,0,1,0,-0.000028811,0,0
1686731169.90085,0,0.000098389,0,0.000529495,0,9.799688852,-0.0030957,0,1,0,-0.000027015,0,0
1686731169.94011,0,0.000120108,0,0.000485956,0,9.799620172,-0.002841143,0,1,0,-0.000024794,0,0
1686731169.98025,0,0.00013162,0,0.000436067,0,9.79958377,-0.002549468,0,1,0,-0.000022248,0,0
1686731170.02145,0,0.000137166,0,0.00038312,0,9.799566237,-0.002239913,0,1,0,-0.000019547,0,0
1686731170.06107,0,0.000139692,0,0.000328731,0,9.79955825,-0.001921926,0,1,0,-0.000016772,0,0
1686731170.10045,0,0.000140895,0,0.000273678,0,9.799554448,-0.001600062,0,1,0,-0.000013963,0,0
1686731170.14037,0,0.000134308,0,0.000219838,0,9.799575278,-0.001285286,0,1,0,-0.000011216,0,0
1686731170.18148,0,0.000130437,0,0.000168133,0,9.799587521,-0.000982992,0,1,0,-0.000008578,0,0
1686731170.22033,0,0.000118078,0,0.0001197,0,9.799626603,-0.000699826,0,1,0,-0.000006107,0,0
